0.500000,0.000000,0.000000,0.000000,0.500000,0.000000
0.516362,-0.005875,-0.075101,-0.005917,0.550774,-0.000765
0.513420,-0.009507,-0.019793,-0.008895,0.602218,-0.001856
0.519791,-0.003454,0.015219,-0.008301,0.653716,-0.002461
0.508007,0.001890,-0.002742,-0.008359,0.704907,-0.003296
0.501948,0.000100,-0.003723,-0.008527,0.755036,-0.003702
0.514290,0.007802,0.004595,-0.008720,0.805918,-0.004047
0.516727,0.000788,-0.006629,-0.009150,0.857459,-0.004334
0.522358,0.003393,0.012892,-0.008757,0.909612,-0.004401
0.539009,-0.002597,0.009459,-0.008037,0.963031,-0.004879
0.533078,0.002841,0.015355,-0.006644,1.015948,-0.005015
0.527388,0.000643,0.008946,-0.006149,1.068764,-0.005315
0.509944,-0.001980,0.003589,-0.005465,1.121119,-0.005687
0.513567,-0.002039,0.008220,-0.004693,1.172645,-0.006119
0.516358,0.005494,0.006306,-0.004050,1.224102,-0.006501
0.513840,0.003170,-0.000166,-0.004124,1.275222,-0.006536
0.524248,-0.002323,-0.004416,-0.003986,1.327168,-0.006563
0.525267,-0.002908,0.010043,-0.003231,1.379726,-0.006717
0.531404,0.000926,0.009956,-0.002080,1.432816,-0.006997
0.546549,-0.001703,0.003146,-0.001443,1.486924,-0.007193
0.577621,-0.001521,0.013683,-0.000038,1.543776,-0.007786
0.579705,0.010471,0.018905,0.002024,1.601952,-0.007463
0.577182,-0.006816,-0.026481,0.000721,1.659859,-0.007770
0.586348,0.007206,-0.002367,0.000330,1.718301,-0.007748
0.597166,-0.000375,-0.048760,-0.003724,1.777370,-0.007702
0.599453,-0.009696,-0.072395,0.013705,1.837047,-0.008230
0.599102,-0.020339,-0.167833,0.038356,1.897476,-0.008254
0.591545,-0.042513,-0.332816,0.048202,1.957515,-0.009137
0.587488,-0.037602,-0.346024,0.052174,2.016921,-0.010176
0.572844,-0.033641,-0.324676,0.057270,2.075168,-0.011021
0.557714,-0.035069,-0.327068,0.061259,2.131970,-0.011096
0.550990,-0.035887,-0.336895,0.064833,2.188409,-0.010900
0.559432,-0.035849,-0.335508,0.068174,2.244716,-0.010470
0.569058,-0.043268,-0.361582,0.070276,2.301683,-0.010670
0.575319,-0.040824,-0.370548,0.071798,2.359606,-0.010490
0.567562,-0.039722,-0.377969,0.071964,2.417459,-0.010645
0.566797,-0.036835,-0.370205,0.072525,2.474624,-0.010562
0.570464,-0.047104,-0.363155,0.073137,2.532121,-0.010346
0.563732,-0.042907,-0.362343,0.074316,2.589672,-0.010227
0.571326,-0.040382,-0.380366,0.074445,2.647184,-0.009907
0.558729,-0.040602,-0.374128,0.074143,2.704054,-0.009608
0.552225,-0.029479,-0.371009,0.073733,2.759958,-0.009142
0.543089,-0.037038,-0.366886,0.073073,2.815475,-0.008955
0.529328,-0.036767,-0.345426,0.073379,2.870111,-0.009178
0.515670,-0.030911,-0.332612,0.074130,2.922636,-0.008795
0.512691,-0.035173,-0.342512,0.074312,2.974573,-0.008469
0.522406,-0.037990,-0.328011,0.075663,3.026856,-0.008598
0.525860,-0.039841,-0.333620,0.076731,3.079447,-0.008493
0.527951,-0.036880,-0.336732,0.077159,3.132483,-0.008228
0.531783,-0.034384,-0.359386,0.076736,3.185666,-0.007809
0.531658,-0.041147,-0.357371,0.075646,3.239123,-0.007360
0.532508,-0.037637,-0.353011,0.075503,3.292630,-0.006976
0.538279,-0.037285,-0.357785,0.075136,3.346576,-0.006633
0.552268,-0.045443,-0.368492,0.074524,3.401437,-0.006496
0.543890,-0.040937,-0.363028,0.073955,3.456694,-0.006947
0.536576,-0.036835,-0.362560,0.073181,3.511060,-0.007091
0.538035,-0.040504,-0.353252,0.073079,3.564603,-0.006916
0.521836,-0.039743,-0.339899,0.073292,3.617969,-0.006953
0.520344,-0.038675,-0.340104,0.073338,3.670104,-0.006920
0.538786,-0.040612,-0.344471,0.074136,3.723305,-0.006946
0.529115,-0.038127,-0.350069,0.074265,3.776914,-0.007119
0.532047,-0.039459,-0.354322,0.073700,3.829890,-0.006957
0.536240,-0.037994,-0.348237,0.073802,3.883737,-0.007270
0.526620,-0.040247,-0.346808,0.074017,3.937356,-0.007331
0.515973,-0.046239,-0.342765,0.074156,3.989644,-0.007646
0.524467,-0.036113,-0.324761,0.075859,4.041861,-0.007470
0.519685,-0.040820,-0.334914,0.076870,4.094147,-0.007145
0.538618,-0.037220,-0.334750,0.078742,4.147459,-0.006879
0.547304,-0.031677,-0.323704,0.080634,4.201687,-0.006009
0.547199,-0.033608,-0.271302,0.052591,4.256403,-0.005552
0.537753,-0.010985,-0.117278,0.037321,4.310801,-0.004878
0.538711,-0.005542,-0.077035,0.028758,4.364890,-0.004172
0.539106,-0.011399,-0.076503,0.020741,4.418633,-0.003832
0.546227,-0.004690,-0.049146,0.015246,4.472675,-0.003722
0.544649,-0.007551,-0.038370,0.010841,4.527449,-0.003519
0.545891,-0.011141,-0.029691,0.007705,4.581481,-0.003733
0.540340,0.000666,-0.021283,0.005556,4.635832,-0.003837
0.541134,-0.002544,-0.038138,0.002106,4.689730,-0.003965
0.540551,-0.000057,-0.032129,-0.001204,4.743665,-0.004154
0.547724,-0.011817,-0.056920,-0.006010,4.798044,-0.004849
0.547671,-0.005963,-0.060098,0.022612,4.853320,-0.004849
0.530313,-0.021131,-0.180648,0.042155,4.907245,-0.004763
0.513176,-0.035016,-0.286970,0.049388,4.959477,-0.005331
0.492907,-0.034566,-0.282703,0.053025,5.009233,-0.006433
0.498383,-0.025677,-0.276407,0.058156,5.058966,-0.007133
0.491181,-0.036360,-0.286047,0.062194,5.108663,-0.007483
0.483980,-0.038461,-0.282991,0.065759,5.157974,-0.007984
0.489251,-0.034579,-0.287720,0.069411,5.207041,-0.008049
0.490668,-0.035774,-0.303189,0.072033,5.256248,-0.007954
0.499625,-0.038282,-0.313367,0.073738,5.305945,-0.007841
0.496065,-0.037697,-0.306851,0.075521,5.356001,-0.007999
0.497701,-0.036772,-0.320739,0.076651,5.406258,-0.007939
0.504077,-0.033977,-0.321245,0.077850,5.456892,-0.007636
0.506907,-0.038736,-0.336369,0.078062,5.507907,-0.007478
0.522283,-0.034478,-0.341862,0.078160,5.559879,-0.007323
0.517926,-0.036209,-0.350148,0.077683,5.612078,-0.006859
0.536846,-0.039179,-0.364439,0.076918,5.665326,-0.006735
0.547809,-0.038914,-0.357005,0.076661,5.719678,-0.006652
0.539754,-0.041160,-0.371807,0.075652,5.775039,-0.006866
0.546288,-0.046511,-0.365072,0.074756,5.829497,-0.006778
0.566801,-0.042283,-0.369824,0.074995,5.885765,-0.006700
0.580545,-0.043526,-0.396977,0.074086,5.943791,-0.006868
0.569073,-0.048763,-0.392176,0.071941,6.001325,-0.006848
0.585208,-0.039187,-0.385085,0.071633,6.059592,-0.007385
0.580837,-0.037567,-0.389132,0.071214,6.118665,-0.007353
0.584100,-0.040182,-0.400137,0.070117,6.177781,-0.007297
0.583355,-0.047946,-0.390598,0.069136,6.236174,-0.007832
0.590001,-0.038016,-0.380175,0.069952,6.295340,-0.007754
0.590092,-0.046148,-0.396916,0.069501,6.354879,-0.008054
0.607230,-0.039148,-0.394512,0.069859,6.415581,-0.007917
0.613562,-0.043926,-0.414159,0.069128,6.477248,-0.008218
0.607469,-0.042991,-0.414819,0.067849,6.538322,-0.008092
0.594461,-0.047040,-0.406993,0.066085,6.598789,-0.008199
0.594785,-0.037774,-0.378626,0.066534,6.658631,-0.008346
0.587216,-0.044509,-0.388421,0.066708,6.718631,-0.008223
0.591987,-0.046566,-0.381465,0.067120,6.778011,-0.008142
0.598162,-0.041610,-0.390389,0.068355,6.838179,-0.008355
0.607920,-0.043301,-0.401523,0.067913,6.898904,-0.008089
0.587678,-0.040769,-0.399051,0.066875,6.959319,-0.008558
0.592352,-0.045465,-0.381366,0.067200,7.018593,-0.009058
0.610952,-0.046835,-0.366583,0.069717,7.079183,-0.008986
0.617104,-0.039224,-0.365718,0.073527,7.141302,-0.008602
0.623942,-0.030788,-0.293386,0.080005,7.203835,-0.007270
0.626350,-0.020844,-0.203653,0.041074,7.266657,-0.005389
0.623310,-0.003849,-0.004869,0.019687,7.328440,-0.004405
0.614465,0.013229,0.107283,0.011660,7.390319,-0.002488
0.628950,0.007150,0.040143,0.000751,7.452163,-0.001459
0.629638,0.004641,0.099028,-0.007087,7.515289,-0.000740
0.645956,0.018159,0.139267,-0.010554,7.579213,0.000179
0.649276,0.009015,0.123593,-0.014983,7.644263,0.000645
0.657029,0.015614,0.160886,-0.016968,7.709846,0.000944
0.663841,0.011494,0.160403,-0.018263,7.775783,0.001491
0.654907,0.015700,0.167482,-0.018756,7.841461,0.001883
0.645523,0.016590,0.152733,-0.020289,7.906590,0.002389
0.650423,0.021589,0.150074,-0.021998,7.971319,0.002864
0.652977,0.021739,0.142948,-0.024684,8.036755,0.003611
0.669994,0.006912,0.157791,-0.026919,8.103150,0.003432
0.669919,0.022319,0.211164,-0.025038,8.170607,0.003347
0.682301,0.014051,0.151924,-0.025865,8.238332,0.003378
0.676610,0.021103,0.164594,-0.027670,8.306062,0.003329
0.661261,0.015270,0.115744,-0.032263,8.372836,0.003313
0.647655,0.012924,0.073687,-0.017402,8.437992,0.002408
0.643192,-0.002562,-0.027142,0.004411,8.502064,0.001801
0.638389,-0.020252,-0.183190,0.012177,8.566482,0.001250
0.632848,-0.018582,-0.208475,0.013984,8.630442,-0.000170
0.626016,-0.016407,-0.188003,0.017259,8.693844,-0.001435
0.624331,-0.015098,-0.187272,0.020270,8.756844,-0.001804
0.614744,-0.022196,-0.197798,0.022130,8.818781,-0.002369
0.602765,-0.018481,-0.192503,0.024241,8.879641,-0.003233
0.606352,-0.021648,-0.200188,0.025917,8.940547,-0.003732
0.593034,-0.015109,-0.189656,0.027694,9.000891,-0.004020
0.590686,-0.019295,-0.201861,0.028673,9.059527,-0.004377
0.619728,-0.016747,-0.207546,0.029569,9.120123,-0.004203
0.623271,-0.021169,-0.212291,0.030313,9.182000,-0.004431
0.626728,-0.024786,-0.217852,0.030352,9.245002,-0.004507
0.616806,-0.020938,-0.214573,0.030674,9.307551,-0.005059
0.614175,-0.023354,-0.207472,0.030702,9.369303,-0.005398
0.621858,-0.014752,-0.214459,0.031429,9.431256,-0.005501
0.641272,-0.026828,-0.228498,0.031548,9.494312,-0.005468
0.628307,-0.020567,-0.213354,0.032224,9.557930,-0.005560
0.625339,-0.024559,-0.221402,0.031986,9.620745,-0.005532
0.635442,-0.027530,-0.213885,0.032576,9.683850,-0.005789
0.631094,-0.019562,-0.214461,0.033342,9.747569,-0.005677
0.636375,-0.021280,-0.238874,0.032650,9.811176,-0.005592
0.618991,-0.023125,-0.214826,0.032533,9.873940,-0.005395
0.626109,-0.021063,-0.219266,0.032854,9.936596,-0.005527
0.608779,-0.024944,-0.217296,0.032721,9.998842,-0.005535
0.626663,-0.020068,-0.194385,0.034207,10.060934,-0.005822
0.632322,-0.026121,-0.187196,0.037148,10.123916,-0.005821
0.634651,-0.013751,-0.162194,0.042525,10.187302,-0.005163
0.638781,-0.024209,-0.152513,0.018440,10.251286,-0.004659
0.621613,0.000388,-0.000139,-0.001795,10.314295,-0.004881
0.644613,0.009659,0.145652,-0.007589,10.377551,-0.004300
0.628609,0.014714,0.157259,-0.008618,10.441219,-0.003364
0.633676,0.019669,0.124515,-0.011971,10.504245,-0.002410
0.640403,0.011623,0.125333,-0.015755,10.568095,-0.001853
0.648529,0.013916,0.160745,-0.017342,10.632053,-0.001471
0.635828,0.006450,0.162102,-0.017666,10.696896,-0.001299
0.631208,0.016902,0.171877,-0.017073,10.760624,-0.000775
0.626874,0.011558,0.136435,-0.018824,10.823298,-0.000259
0.618883,0.014893,0.146371,-0.020500,10.886255,-0.000092
0.611247,0.016837,0.147332,-0.021617,10.947423,0.000221
0.601492,0.016131,0.132994,-0.023420,11.007822,0.000434
0.598987,0.010719,0.142352,-0.025320,11.067993,0.000318
0.605662,0.015016,0.149127,-0.026011,11.127799,0.000044
0.596659,0.019077,0.149938,-0.026554,11.187642,0.000298
0.608827,0.015762,0.127370,-0.029552,11.248204,0.000385
0.619910,0.009692,0.119176,-0.033622,11.309174,-0.000092
0.606475,0.007462,0.116191,-0.038150,11.370538,-0.001283
0.591069,0.004903,0.065063,-0.019284,11.430416,-0.002537
0.572998,-0.008238,-0.072662,0.015103,11.488948,-0.003220
0.574106,-0.028754,-0.267453,0.030287,11.546197,-0.004245
0.577635,-0.037053,-0.312629,0.037338,11.603925,-0.005726
0.581986,-0.028795,-0.296502,0.045278,11.662105,-0.006400
0.578899,-0.040704,-0.344655,0.049950,11.720209,-0.007058
0.595963,-0.034864,-0.339652,0.055381,11.779668,-0.007505
0.598643,-0.032586,-0.374718,0.058656,11.840405,-0.007258
0.603154,-0.044130,-0.396423,0.059318,11.901118,-0.007412
0.602847,-0.047767,-0.378535,0.060769,11.961519,-0.008265
0.603679,-0.038472,-0.377233,0.062630,12.022491,-0.008693
0.605371,-0.040938,-0.395692,0.063643,12.083283,-0.008962
0.605666,-0.041617,-0.384462,0.064458,12.144566,-0.009127
0.614646,-0.044502,-0.390451,0.065587,12.205743,-0.009565
0.613243,-0.045480,-0.405208,0.066552,12.267746,-0.009903
0.622448,-0.040745,-0.400935,0.067254,12.329963,-0.009842
0.621995,-0.045709,-0.414425,0.067545,12.392461,-0.009872
0.615874,-0.046276,-0.408532,0.067314,12.454799,-0.010071
0.622180,-0.046119,-0.403497,0.067818,12.517258,-0.010452
0.618599,-0.039730,-0.409455,0.068291,12.579965,-0.010679
0.606849,-0.046298,-0.401621,0.067793,12.641221,-0.010801
0.598193,-0.033971,-0.385931,0.068246,12.702178,-0.010907
0.604838,-0.037700,-0.400669,0.068439,12.762531,-0.010157
0.607094,-0.043735,-0.398801,0.068452,12.823598,-0.010054
0.615586,-0.044826,-0.397861,0.069075,12.885387,-0.010009
0.610987,-0.044932,-0.409995,0.068458,12.947043,-0.010032
0.596903,-0.048532,-0.397540,0.068318,13.008377,-0.010473
0.593291,-0.038134,-0.383334,0.069122,13.068584,-0.010788
0.578811,-0.036102,-0.379802,0.069275,13.127729,-0.010683
0.580734,-0.039445,-0.371501,0.069655,13.185821,-0.010817
0.572468,-0.039227,-0.364277,0.070616,13.243431,-0.010616
0.572059,-0.043429,-0.367316,0.071311,13.301228,-0.010395
0.570284,-0.040029,-0.371041,0.072440,13.358933,-0.010294
0.569041,-0.037418,-0.382993,0.072956,13.417086,-0.010072
0.575033,-0.042300,-0.374413,0.073010,13.474541,-0.009948
0.578820,-0.038835,-0.374510,0.073639,13.532679,-0.009756
0.594035,-0.042734,-0.394114,0.073772,13.591412,-0.009529
0.585342,-0.043862,-0.386585,0.073602,13.650854,-0.009529
0.598345,-0.038740,-0.361230,0.075466,13.710268,-0.009478
0.584107,-0.040481,-0.345849,0.079025,13.769944,-0.008672
0.583772,-0.029775,-0.316049,0.066295,13.828857,-0.007528
0.584368,-0.020450,-0.244388,0.040224,13.887133,-0.007054
0.581144,-0.006876,-0.080736,0.028368,13.945458,-0.006118
0.590017,-0.000654,-0.045623,0.023296,14.003874,-0.004724
0.595419,-0.001631,-0.065944,0.016895,14.063069,-0.003702
0.587999,-0.008937,-0.043387,0.012170,14.122745,-0.003177
0.598324,-0.008669,-0.035581,0.008949,14.181935,-0.003482
0.587677,-0.001666,-0.024389,0.006126,14.241042,-0.003501
0.600164,-0.005567,-0.047404,0.002105,14.299890,-0.003570
0.596402,-0.009207,-0.055927,-0.003227,14.359988,-0.004274
0.612754,-0.008433,-0.086208,0.002216,14.420619,-0.005324
0.630185,-0.019075,-0.162801,0.028371,14.483068,-0.006160
0.620909,-0.037110,-0.331319,0.040718,14.546647,-0.007099
0.627316,-0.040064,-0.383113,0.045261,14.609453,-0.008301
0.623965,-0.031882,-0.353206,0.050603,14.672289,-0.008882
0.604293,-0.047143,-0.368509,0.053970,14.734080,-0.010066
0.615097,-0.037697,-0.359261,0.058802,14.795962,-0.011010
0.614911,-0.039677,-0.377896,0.061953,14.857786,-0.011326
0.618871,-0.042340,-0.392489,0.063966,14.920255,-0.011678
0.614877,-0.039344,-0.383418,0.065560,14.982403,-0.011793
0.626278,-0.040483,-0.409111,0.066410,15.044819,-0.011879
0.627488,-0.043906,-0.403433,0.067683,15.108039,-0.012088
0.639629,-0.046114,-0.419530,0.068470,15.172347,-0.012042
0.620564,-0.044152,-0.411810,0.068646,15.236304,-0.012264
0.625621,-0.048002,-0.409941,0.068997,15.299442,-0.012354
0.630425,-0.040482,-0.403698,0.070184,15.362663,-0.012044
0.617460,-0.049175,-0.416186,0.069661,15.425638,-0.012071
0.629856,-0.045545,-0.413274,0.069890,15.488839,-0.012156
0.609627,-0.041120,-0.392229,0.070566,15.551256,-0.012236
0.603678,-0.039078,-0.404044,0.070229,15.612217,-0.012298
0.601468,-0.044078,-0.396831,0.070525,15.673106,-0.012153
0.601598,-0.043916,-0.387962,0.071190,15.734164,-0.012269
0.612390,-0.044404,-0.400844,0.072030,15.795041,-0.012204
0.620993,-0.042316,-0.409073,0.072207,15.857218,-0.012210
0.607825,-0.050432,-0.415656,0.071454,15.919266,-0.012154
0.597378,-0.041098,-0.388246,0.071523,15.979683,-0.012445
0.601527,-0.041816,-0.384120,0.072147,16.040237,-0.012156
0.600998,-0.047043,-0.393116,0.072741,16.100961,-0.011906
0.592988,-0.039835,-0.389223,0.072758,16.161337,-0.011434
0.600434,-0.047740,-0.402410,0.072238,16.221580,-0.011467
0.585357,-0.043912,-0.378137,0.072812,16.281088,-0.011019
0.588331,-0.038579,-0.391168,0.072510,16.340724,-0.011169
0.577866,-0.037334,-0.380429,0.072722,16.399711,-0.010561
0.573870,-0.042402,-0.383804,0.072332,16.457733,-0.010587
0.579730,-0.052200,-0.371080,0.072903,16.515787,-0.011000
0.587826,-0.038744,-0.365935,0.074593,16.574649,-0.010993
0.595901,-0.045927,-0.392252,0.074483,16.633904,-0.010888
0.611475,-0.046924,-0.374599,0.076753,16.694854,-0.010740
0.604487,-0.038107,-0.352018,0.080960,16.756196,-0.009681
0.601173,-0.046731,-0.343719,0.075346,16.817003,-0.008590
0.598169,-0.025572,-0.243850,0.048597,16.877036,-0.008172
0.609765,-0.011246,-0.109873,0.034607,16.937621,-0.006869
0.633518,-0.010791,-0.055487,0.028015,16.999728,-0.005980
0.641197,-0.012754,-0.061469,0.021682,17.063692,-0.005425
0.653096,-0.004006,-0.031832,0.017783,17.128665,-0.004961
0.654824,-0.004188,-0.036832,0.014409,17.193964,-0.004138
0.652191,0.000424,-0.021851,0.011527,17.259442,-0.003442
0.645511,0.004182,-0.026793,0.009375,17.324065,-0.002516
0.651384,-0.002954,-0.032057,0.006298,17.388557,-0.001952
0.666365,-0.001167,-0.006227,0.005288,17.455304,-0.001359
0.661891,-0.000890,-0.012027,0.004337,17.521055,-0.001225
0.666756,-0.008994,-0.009124,0.003600,17.587123,-0.001046
0.679587,0.009286,0.007158,0.003958,17.654558,-0.000840
0.683663,0.001146,-0.029938,0.002221,17.722557,-0.000761
0.703349,0.002503,0.000212,0.001334,17.792036,-0.000977
0.704577,0.000007,0.006440,0.001642,17.862540,-0.001107
0.694018,-0.002539,0.009464,0.001964,17.932160,-0.000850
0.688709,0.003230,0.003510,0.002561,18.001627,-0.000537
0.700932,-0.001297,-0.007671,0.002114,18.070802,-0.000373
0.707005,0.005423,0.002980,0.002426,18.141507,-0.000404
0.707572,0.004165,-0.015867,0.001647,18.212267,-0.000025
0.709939,0.004008,0.000636,0.001089,18.283166,0.000194
0.709417,0.004149,-0.004642,0.000842,18.354535,0.000487
0.727375,0.009342,0.000339,0.000693,18.426029,0.001160
0.743614,-0.001904,-0.022765,-0.000848,18.499744,0.001376
0.750067,0.002870,0.028741,0.000409,18.574299,0.001594
0.773969,0.001266,0.003188,0.001614,18.650194,0.001822
0.782834,-0.007705,0.000292,0.002009,18.727483,0.001548
0.794265,0.000688,0.026703,0.004134,18.806406,0.001611
0.798550,-0.000898,-0.003907,0.004225,18.886310,0.002318
0.786981,0.001789,0.002212,0.004064,18.965542,0.002408
0.799586,0.007497,-0.012559,0.003694,19.044798,0.002823
0.790904,0.001347,-0.018997,0.001901,19.123944,0.002817
0.803345,0.000319,0.005221,0.002028,19.203764,0.003283
0.800279,-0.004068,0.010573,0.002944,19.283683,0.003302
0.804510,0.003940,0.007484,0.003673,19.364156,0.003801
0.816720,0.004344,-0.033997,0.002012,19.445685,0.003920
0.828895,0.003059,-0.001776,0.001013,19.527772,0.004120
0.837639,0.008618,0.017196,0.001920,19.610995,0.004826
0.830304,0.003239,-0.020126,0.000593,19.694924,0.005237
0.836250,0.001298,0.001157,0.000153,19.778336,0.005427
0.820886,0.000827,0.018011,0.001331,19.861614,0.005737
0.822167,0.000032,-0.007026,0.001318,19.943720,0.005871
0.817152,-0.003222,-0.004945,0.000938,20.025144,0.005743
0.820618,0.010058,0.014390,0.001434,20.106987,0.006528
0.823610,0.005492,-0.039040,-0.001165,20.189091,0.006881
0.824688,-0.009241,-0.004002,-0.002699,20.271689,0.006718
0.823798,-0.001340,0.048569,0.000651,20.354485,0.006339
0.825017,0.003606,-0.009959,0.001393,20.437055,0.006374
0.842273,-0.000250,-0.023948,-0.000672,20.520049,0.006168
0.855969,0.005421,0.012415,-0.000012,20.605165,0.006967
0.860261,0.005712,-0.007820,-0.000213,20.691141,0.007510
0.855969,0.007215,-0.024396,-0.002577,20.776793,0.007435
0.864649,-0.004859,-0.124822,-0.012186,20.862347,0.006801
0.859839,-0.013410,-0.151025,-0.015773,20.947851,0.004561
0.860620,-0.025526,-0.237005,0.019254,21.033575,0.002891
0.829150,-0.056955,-0.603040,0.024931,21.117844,0.000233
0.827415,-0.042131,-0.565834,0.021260,21.200665,-0.002626
0.809160,-0.043666,-0.439338,0.027316,21.282709,-0.004665
0.810535,-0.059052,-0.508987,0.031796,21.364116,-0.007196
0.811520,-0.046215,-0.481019,0.036676,21.445828,-0.009075
0.789534,-0.051460,-0.504390,0.039611,21.526607,-0.010864
0.781593,-0.047130,-0.481094,0.042016,21.606065,-0.012501
0.781303,-0.045642,-0.468029,0.046249,21.684862,-0.014224
0.774746,-0.045766,-0.497416,0.049100,21.763998,-0.014794
